Type,Debt,Introduce Date,Introduce Author,Introduce Comment,Remove Date,Remove Author,Remove Comment,Introduce ID,Remove ID
DESIGN,"// If child of TransactionController is a ThroughputController and TPC does // not sample its children, then we will have this // TODO Should this be at warn level ?",2011-12-06,Philippe Mouawad,Bug 52296 - Getting ERROR sampleEnd called twice java.lang.Throwable: Invalid call sequence,NULL,NULL,NULL,3143c47e2c99fc63a4d5f019298dfdb416541e1e,NULL
DESIGN,//Maybe do nothing at all?,2012-12-06,Sebastian Bazley,Add tristate checkbox implementation Bugzilla Id: 54251,NULL,NULL,NULL,bfc9e01d33d1f35b5827808783270cffd77442fa,NULL
DESIGN,"// Showing large strings can be VERY costly, so we will avoid // doing so if the response // data is larger than 200K. TODO: instead, we could delay doing // the result.setText // call until the user chooses the ""Response data"" tab. Plus we // could warn the user // if this happens and revert the choice if he doesn't confirm // he's ready to wait.",2004-01-19,Jordi Salvat i Alabart,* Use tabbed pannels instead of adjacent ones to present the different views of the result. * Prevent attempting to show excessively large texts -- it's too costly both in time and in memory.,NULL,NULL,NULL,9a747be02f06a93f2ceb6240043c6f571e25498b,NULL
DESIGN,// Programming error: bail out.,2004-01-14,Jordi Salvat i Alabart,Merging in the testbean experiment branch.,NULL,NULL,NULL,bbe252af7601cbbd7d7a3466b43cde992fe68659,NULL
DESIGN,"// ***HACK*** We ask the VM to create an instance // by voluntarily providing illegal arguments to force // the VM to run the class' static initializer, while // at the same time not running a valid constructor.",2002-01-18,Magesh Umasankar,Modified the hack to initialize a class such that the side effect of having to create a valid object is not there anymore.,NULL,NULL,NULL,3fe197c6e72549b8a58b4fe78d46b98ea30ab3f5,NULL
DESIGN,"// Experimental/Testing, will be removed",2002-12-28,Costin Manolache,"""Dynamic properties"" and a bit more.",NULL,NULL,NULL,af9325e41e16da1e00cc88f29e6b9f3d96006805,NULL
DEFECT,"/* TODO: We should use implicit nil for body, but problem (punt til later)*/",2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),2013-11-04,Thomas E. Enebo,Minimum to remove 1.9 parser,bf8db0bc4acaeed7900b867e821e959f254be0be,bdd0b37b4324dd9f97c1041914373e14bec107bb
REQUIREMENT,// TODO: don't calculate the same value 3 times,2008-04-11,Vladimir Sizikov,Major BigDecimal update to be able to handle latest rubyspecs. Fixed about 100 test failures and tens of crashes in specs.,2013-09-07,Alex Tambellini,Fixup infinitySign TODO's,82d49a4042f37e1afe2c16cf14a2619446312a27,2f1bb992f1b3e59d7e9e245fc17785f1548646d5
DESIGN,//TODO: validate contentType for reasonable types?,2005-10-21,Sebastian Bazley,Bug 37183 - new XPath Extractor,NULL,NULL,NULL,c791ca7a56cb3347155e87d2b034ca4668a5a13b,NULL
REQUIREMENT,// FIXME: don't use RubyIO for this,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",NULL,NULL,NULL,66b024fedbb2ee32316ccd9de8387931d07993ec,NULL
DESIGN,"// TODO: NOT_ALLOCATABLE_ALLOCATOR is probably ok here, since we don't intend for people to monkey with // this type and it can't be marshalled. Confirm. JRUBY-415",2007-01-09,Charles Oliver Nutter,"Damn the torpedos...full steam ahead! Committing fixes for JRUBY-408 to get them out in the wild. There are remaining fixes to be made, but ant test passes, gems install, rails starts, handles requests, and generates.",NULL,NULL,NULL,b390103c285ce373130c474193f69b87f98fb013,NULL
DESIGN,"// actual type does not exactly match method return type, re-get converter // FIXME: when the only autoconversions are primitives, this won't be needed",2009-07-12,Charles Oliver Nutter,Eliminate a useless wrap/unwrap of uncoercible Java objects returning to Ruby. Doubled perf of calling such methods.,NULL,NULL,NULL,66b21e1dde747096465748e504340eeb821cb324,NULL
DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",2007-11-24,Charles Oliver Nutter,Added no-var and two-var versions of DynamicScope.,NULL,NULL,NULL,d237a30fee4b2a8b2a34303eea80583c8a8872fd,NULL
REQUIREMENT,// TODO: must override in RubyModule to pick up constants,2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),NULL,NULL,NULL,bf8db0bc4acaeed7900b867e821e959f254be0be,NULL
DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",2008-07-14,Charles Oliver Nutter,Add four-var scope and enable it globally.,NULL,NULL,NULL,34c5b29cd1de8959666244a6c8441311badff5d1,NULL
DESIGN,// TODO is this the right thing to do?,2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
DESIGN,// not used,2003-11-20,Sebastian Bazley,Result Saver PostProcessor saves results to individual files,NULL,NULL,NULL,5a0a9ac5e7dd4d32a7c28d16ac56fa13cbeada08,NULL
DESIGN,// TODO does not work yet; need to determine the sample type,2007-11-13,Sebastian Bazley,Initial attempt at saving using SampleEvent. Does not work yet; also needs to be enabled in SaveService.,NULL,NULL,NULL,bc6b330ea5034b6d73c4c84997e051b483abd88a,NULL
DESIGN,"//these are pathological cases, but retained in case somebody //subclassed us.",2005-03-23,Steve Loughran,"-TSA support, bug 32390",NULL,NULL,NULL,b41196e3ea60f0f7da48044aa5d2b6f61d7a6dcf,NULL
DESIGN,// JUnit 4 wraps solo tests this way. We can extract // the original test name with a little hack.,2006-06-02,Jesse N. Glick,"Stefan pointed out that the XML formatter was mistakenly using ""JUnit4TestFacade"" as the ""class name"" for simple TestCase's run under JUnit 4.",NULL,NULL,NULL,6cd3b1f7a01bf0fef7aa1a24f7e600faa58133f9,NULL
DESIGN,// XXX     should we silently catch possible exceptions and try to //         load a different implementation?,2001-10-25,Stefan Bodewig,"Rewritten part of the regexp stuff, adding substitution and options. New optional replaceregexp tasks that takes advantage of it.",NULL,NULL,NULL,ffea0a9f7459b7c64148ae244b22e847bad9128b,NULL
DESIGN,"/*
                 * JMeterTreeNode and TestBeanGUI are special GUI classes, and
                 * aren't intended to be added to menus
                 *
                 * TODO: find a better way of checking this
                 */",2005-09-07,No Author,This commit was manufactured by cvs2svn to create branch 'rel-2-1'.,2015-02-11,Sebastian Bazley,Remove reports package Bugzilla Id: 57269,1f9b913252d711fa9211d2dbe898db70e086c3ce,faf5bc052f3ddf057ad9a868501f7736a38aebda
DEFECT,// TODO: don't require pop,2008-12-29,Charles Oliver Nutter,"Finally some peephole optz! Propagate an 'expr' flag through compilation to know whether the product of a given subexpression is actually needed. Allows trivial removal of useless code like unused immediates, lvar, dvar, ivar, and gvar lookups. Also will allow optimizing away the array return value from an masgn, which should improve its performance substantially.",2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,9fd65ed7385f45ab078e28e41c58813e3c845601,ed54aab184bed0dc9dbaaf90b357c8f793c33696
DESIGN,// FIXME: not very efficient,2008-07-14,Charles Oliver Nutter,Add four-var scope and enable it globally.,2015-04-14,Thomas E. Enebo,"- DynamicScope+children removed no longer used {get,set}ArgValues methods since they are dead. - ArgsNode getRest() replaced by hasRest() or retrieving getRestArgNode directly. - Slight rearrangement internally of fields in ArgsNode. - Remove accidental println from last commit.",34c5b29cd1de8959666244a6c8441311badff5d1,367c2bcd7db1524833484db5af23bac92fa8a531
DESIGN,// FIXME: I use a for block to implement END node because we need a proc which captures // its enclosing scope.   ForBlock now represents these node and should be renamed.,2008-06-12,Thomas Enebo,Tom Bomb! New Interpreter landing,2014-06-09,Thomas E. Enebo,Start removing old interpreter,dbcdcdbac451af5838c377b299289b2a7b94d9e2,7621334c9b4bef55cc1ac326dcc8d13ce8c36a56
REQUIREMENT,// FIXME: missing arity check,2008-09-14,Charles Oliver Nutter,More compiler refactoring.,2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,ef600a2c8d8c065a1599734d560be2b975470796,ed54aab184bed0dc9dbaaf90b357c8f793c33696
DESIGN,/* FIXME: Consider fixing node_assign itself rather than single case*/,2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),2013-11-04,Thomas E. Enebo,Minimum to remove 1.9 parser,bf8db0bc4acaeed7900b867e821e959f254be0be,bdd0b37b4324dd9f97c1041914373e14bec107bb
DEFECT,"/* TODO: We should use implicit nil for body, but problem (punt til later)*/",2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),2013-11-04,Thomas E. Enebo,Minimum to remove 1.9 parser,bf8db0bc4acaeed7900b867e821e959f254be0be,bdd0b37b4324dd9f97c1041914373e14bec107bb
REQUIREMENT,/* FIXME: arg_concat missing for opt_call_args*/,2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),2013-11-04,Thomas E. Enebo,Minimum to remove 1.9 parser,bf8db0bc4acaeed7900b867e821e959f254be0be,bdd0b37b4324dd9f97c1041914373e14bec107bb
REQUIREMENT,/* FIXME: We may be intern'ing more than once.*/,2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),2013-11-04,Thomas E. Enebo,Minimum to remove 1.9 parser,bf8db0bc4acaeed7900b867e821e959f254be0be,bdd0b37b4324dd9f97c1041914373e14bec107bb
DESIGN,// TODO: better algorithm to set precision needed,2008-04-23,Vladimir Sizikov,Fixed numerous rubyspec failures for BigDecimal's #quo #div and #/.,2015-01-30,kiichi,fix GH-2524 on master: improved algorithm to set the precision,2f7d092e201b249785c5077d536059651fcd1eed,8fec7f43fd2b4ed8e18f07de1e2750814c9a6f84
REQUIREMENT,"// TODO: check if too many open files, GC and try again",2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2014-05-19,Charles Oliver Nutter,"Working through more logic... sysopen, seek, reopen, init_copy.",66b024fedbb2ee32316ccd9de8387931d07993ec,78f196d80559e5927c24ce8cf146330399f6f039
DESIGN,"// TODO: These were missing, so we're not handling them elsewhere?",2007-04-16,Thomas Enebo,Remove remaining metaclass definitions...,2012-04-04,Benoit Daloze,Fix File.readlink when chdir and avoid NPE,bac69eda717fe181084e119979408a1e8ad389f8,94fd5a421f1472d7c7f250fa75bdc40a94d522e5
REQUIREMENT,// FIXME: When we get JNA3 we need to properly write this to errno.,2007-11-14,Thomas Enebo,JRUBY-1568: File.symlink shells out to /bin/ln unnecessarily (Teferi Enebo collabaganza),2012-11-16,Wayne Meissner,Throw correct Errno from File.symlink and File.link.  Fixes #397.,eff3b5962c3a6176aa455897edf0bd99eb24db82,e89ffda1a09abab6d4e1e7b94fea2f29a3f6a2b1
REQUIREMENT,// TODO: do something here?,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2010-04-13,Charles Oliver Nutter,Two ugly hacks to get popen working more reliably:,66b024fedbb2ee32316ccd9de8387931d07993ec,7cb1298564ffee199d54a3807069a0493ec84b97
REQUIREMENT,"// TODO: pipe handler to be reopened with path and ""w"" mode",2008-01-21,Charles Oliver Nutter,Repairs to RubyIO reopen logic to ensure fileno is preserved; also some renaming of isSync variable in IOHandler to be less ugly.,2014-05-19,Charles Oliver Nutter,"Working through more logic... sysopen, seek, reopen, init_copy.",50246ccd2f15c589edc4086312a8c5c745cc11bd,78f196d80559e5927c24ce8cf146330399f6f039
REQUIREMENT,// TODO: handle errors in buffered write by retrying until finished or file is closed,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2014-05-14,Charles Oliver Nutter,Implement putc and clear out a bunch of unused RubyIO code.,66b024fedbb2ee32316ccd9de8387931d07993ec,36140802e31179f0806954c89fcd81e499eef2e1
DESIGN,"// TODO: Implement tty? and isatty.  We have no real capability to // determine this from java, but if we could set tty status, then // we could invoke jruby differently to allow stdin to return true // on this.  This would allow things like cgi.rb to work properly.",2004-02-10,Thomas Enebo,"IO work (phase1) 1. Make IO allow random access behavior (seek,rewind,pos) 2. Allow most IO duplication (reopen, clone) 3. Support almost all other previously missing IO method (sans pipe/popen related ones -- popen will be phase2) 4. Fix RubyArgsFile bugs in testing kernel 5. Made all rubicon tests for IO run correctly versus ruby 1.8 (exception: pipe/popen related ones)",2004-12-18,Jan Arne Petersen,"Created IO meta class. Fixed bugs in IO#initialize, IO#foreach and IO#readlines. Fixed Fixnum#[] bug (it doesn't accept classes with a ""to_int"" method yet!). Fixed multiline regexp bug.",4c689a812e20d4fcf2da0cdc9b527b00cc1960ef,ae3178fbb3656e01c3d379a6255e1af956725271
DESIGN,// FIXME: This should probably do some translation from Ruby priority levels to Java priority levels (until we have green threads),2005-12-29,Charles Oliver Nutter,committing threadgroup changes; they're necessary in the long run and any new failures are just because the threading stuff is flaky to begin with.,2013-08-31,Charles Oliver Nutter,Map Ruby thread priorities (-3..3) to Java thread priorities.,d2c051a9b9dd6427001f0bcb5bfcf66ca07f0f8c,b048978b6e3069ed71ea62aa8d02f3509d9a1c18
DESIGN,// we might need to perform a DST correction,2009-01-20,Charles Oliver Nutter,Finally commit Time.local fixes for Rails' many timezone-related failures. Patch by Stephen Lewis for JRUBY-3254: Make JRuby's Time#local behave more like MRI,2013-08-23,Benoit Daloze,do not pretend to fit RubyDateFormat in Java's DateFormat,082f232db7ed9f9ac4851155b051120f59e74569,9e6bbbf829e3c8b48adbbb7bf2ec73f5f79f390e
REQUIREMENT,// FIX replace type() == ... with isInstanceOf(...),2004-12-11,Charles Oliver Nutter,renamed Method to RubyMethod and UnboundMethod to RubyUnboundMethod,2013-03-06,Charles Oliver Nutter,Re-add bind target check to define_method and simplify it.,3688434d15771590d5d53322ba5ddc5e1da637e8,d7a8c3b236cea493ec9a194bd32051ef3a994021
REQUIREMENT,// FIXME: Need to detect magic_comment in 1.9 here for encoding,2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),2010-12-09,Thomas E. Enebo,Initial stab at magic comments...bleh,bf8db0bc4acaeed7900b867e821e959f254be0be,52192272b2f4afbc7bae4b6ab4c81eb24a098c8e
